FT2_B0020_d720,FT2_1322_m24,FT2_B0017_d720,FT2_B0018_d720,FT2_1656_m24,FT2_1657_m12,FT2_1656_m12,FT2_0145_m24,FT2_0185_m24,FT2_0155_m24,FT2_1657_m24,FT2_1322_m12,FT2_1344_m24,FT2_0758_m24,FT2_1524_m24,FT2_1657_m6,FT2_1116_m24,FT2_1117_m24,FT2_B0061_d180,FT2_0008_m24,FT2_1656_m6,FT2_B0001_d720,FT2_0175_m24,FT2_0000_m24,FT2_0185_m12,FT2_1270_m12_to_m24,FT2_1271_m12_to_m24,FT2_0155_m12,FT2_1212_m24,FT2_B0072_d180,FT2_B0065_d180,FT2_B0003_d720,FT2_0758_m12,FT2_0848_m24,FT2_0050_m24,FT2_1145_m24,FT2_0778_m12_to_m24,FT2_B0059_d180,FT2_1113_m24,FT2_1524_m12,FT2_0642_m24,FT2_0175_m12,FT2_0042_m24,FT2_B0019_d720,FT2_1270_m6_to_m12,FT2_0756_m24,FT2_1354_m6_to_m12,FT2_1268_m12_to_m24,FT2_0070_m12_to_m24,FT2_B0020_d180,FT2_0793_m24,FT2_1212_m12,FT2_0070_m6_to_m12,FT2_0156_m24,FT2_B0023_d180,FT2_0126_m6_to_m12,FT2_0029_m24,FT2_0239_m12,FT2_1271_m6_to_m12,FT2_1295_m12_to_m24,FT2_1657_m3,FT2_1005_m12,FT2_0126_m12_to_m24,FT2_0697_m6_to_m12,FT2_0166_m24,FT2_1295_m6_to_m12,FT2_1317_m24,FT2_0630_m24,FT2_0697_m12_to_m24,FT2_0350_m24,FT2_1039_m24,FT2_0071_m12_to_m24,FT2_B0061_d90,FT2_1040_m24,FT2_1656_m3,FT2_1657_m2,FT2_B0008_d720,FT2_0330_m24,FT2_0071_m6_to_m12,FT2_B0101_d720,FT2_0085_m24,FT2_1499_m24,FT2_0661_m24,FT2_0675_m24,FT2_B0059_d90,FT2_0698_m12_to_m24,FT2_0725_m12,FT2_1656_m2,FT2_0840_m24,FT2_0166_m12,FT2_1278_m12_to_m24,FT2_B0104_d720,FT2_0997_m24,FT2_0683_m12,FT2_1524_m6,FT2_0029_m12,FT2_0882_m12,FT2_1219_m24,FT2_0056_m24,FT2_1212_m6,FT2_1040_m12,FT2_1210_m24,FT2_0854_m12_to_m24,FT2_0706_m12_to_m24,FT2_B1095_d180,FT2_0684_m24,FT2_1263_m24,FT2_1482_m6_to_m12,FT2_1122_m12,FT2_B0057_d90,FT2_B2052_d180,FT2_B0020_d90,FT2_0217_m24,FT2_1657_m1,FT2_B1001_d180,FT2_B2032_d180,FT2_1210_m12,FT2_1150_m3,FT2_1495_m24,FT2_0807_m24,FT2_0669_m24,FT2_B0084_d60,FT2_0631_m24,FT2_0787_m24,FT2_1171_m24,FT2_0286_m24,FT2_B1062_d180,FT2_B0098_d180,FT2_B0057_d60,FT2_B0047_d30,FT2_1263_m12,FT2_0840_m12,FT2_B0102_d720,FT2_0670_m24,FT2_1268_m6_to_m12,FT2_0043_m24,FT2_B0080_d180,FT2_1243_m6,FT2_B0073_d180,FT2_B0023_d60,FT2_B0041_d60,FT2_1281_m12_to_m24,FT2_B0058_d180,FT2_B0025_d180,FT2_B0028_d180,FT2_0611_m6,FT2_0005_m12,FT2_1073_m24,FT2_0079_m6_to_m12,FT2_B0056_d180,FT2_B0017_d90,FT2_B0026_d180,FT2_0435_m24,FT2_B0047_d60,FT2_B0006_d720,FT2_B0045_d180,FT2_B1080_d180,FT2_B0093_d180,FT2_B0056_d90,FT2_1296_m6_to_m12,FT2_B1079_d180,FT2_B0062_d30,FT2_B0040_d30,FT2_B1095_d90,FT2_B0073_d30,FT2_0153_m6,FT2_B0082_d90,FT2_B0066_d180,FT2_0684_m12,FT2_B0040_d90,FT2_B0040_d60,FT2_B2056_d180,FT2_0756_m6,FT2_B0085_d180,FT2_0670_m12,FT2_B0077_d30,FT2_B0074_d90,FT2_B0103_d720,FT2_0050_m6,FT2_B0049_d90,FT2_B0060_d30,FT2_B0071_d180,FT2_B0074_d60,FT2_0841_m12,FT2_B0047_d180,FT2_B0068_d180,FT2_B0075_d30,FT2_0394_m6,FT2_B0044_d30,FT2_B1001_d90,FT2_0862_m6_to_m12,FT2_B0021_d720,FT2_B0097_d180,FT2_B0071_d90,FT2_B0082_d60,FT2_B0082_d30,FT2_1547_m24,FT2_B0027_d30,FT2_1613_m24,FT2_B0045_d60,FT2_0945_m24,FT2_B2052_d60,FT2_B0047_d90,FT2_0935_m6_to_m12,FT2_B0073_d90,FT2_B0043_d30,FT2_1204_m3,FT2_B0064_d60,FT2_B2052_d30,FT2_B0045_d90,FT2_B0045_d15,FT2_1414_m3,FT2_1140_m2,FT2_B0079_d30,FT2_0883_m12,FT2_B2025_d180,FT2_1082_m3,FT2_0826_m24,FT2_B0092_d180,ms_no,mobile_sha256,prod_flag,sample_type,target1_mi,target2_mi,stage,hs_date,label,weight,target,month_time,day_time,week_time,proba,score,bucket
79.0,7.0,98.0,22.0,0.05102,0.166667,0.128205,1.0,1.0,1.0,0.076923,2.0,0.72106,1.0,2.0,0.166667,4.0,4.0,5.0,2.0,0.285714,691.0,-999.0,5.0,1.0,0.75,0.75,1.0,0.481543,3.0,3.0,648.0,1.0,0.0,28.0,0.0,1.0,6.0,6.0,0.0,4.0,-999.0,274.0,4.454545,0.333333,-999.0,0.5,0.666667,0.2,11.0,11.0,0.621582,0.0,-999.0,0.066667,0.0,1.013496,0.5,0.333333,0.357143,0.0,0.0,0.2,0.0,-999.0,0.2,0.0,646.0,0.25,-999.0,0.0,0.222222,3.0,0.0,0.0,0.0,648.0,-999.0,1.0,0.0,2.0,319.0,-999.0,-999.0,4.0,0.222222,1.0,0.0,0.0,-999.0,-999.0,0.053829,0.0,1.0,0.0,0.389249,0.0,0.0,2.0,0.408248,0.0,0.550033,-999.0,-999.0,0.0,1.0,2.0,0.0,0.0,6.0,1.0,6.0,650.0,0.0,5.0,2.0,0.389249,1.0,106.0,0.0,16.0,3.0,-999.0,287.0,2.0,-999.0,1.0,33.0,5.0,0.555556,30.0,0.0,0.039809,4.0,0.25,426.0,2.0,0.0,0.5,0.083333,3.0,0.5,0.642857,2.0,1.0,0.0,0.0,-999.0,-999.0,0.357143,6.0,3.0,-999.0,0.44,-999.0,53.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.5,-999.0,4.0,0.5,1.0,2.0,2.0,0.0,-999.0,0.833333,28.0,0.5,2.0,0.049913,28.0,1.0,0.666667,0.214286,2.0,0.0,0.306122,0.0,0.333333,0.0,0.666667,3.0,-999.0,1.240506,0.166667,0.333333,3.0,2.0,0.53161,0.5,4.0,53.0,-999.0,0.0,0.388889,-999.0,0.666667,97.0,0.0,0.6,0.0,53.0,27.0,-999.0,-999.0,0.0,0.0,0.0,0.0,-999.0,0.0,2612553289954230688,563debe6b76950072496f8f5f977aa46ab0e242bdf0047b8868179b363238c4e,S,CA,0.0,0.0,test,2024-11-13,0.0,1,train,2024-11,2024-11-13,46,0.13638929,641,9
118.0,6.0,152.0,17.0,0.131579,0.142857,0.183333,11.0,2.0,1.0,0.235294,2.0,0.73721,11.0,1.0,0.0,3.0,3.0,3.0,20.0,0.0,712.0,323.14746,29.0,2.0,0.333333,0.333333,1.0,0.337832,3.0,3.0,712.0,9.0,1.0,28.0,0.0,0.880063,12.0,13.0,0.0,7.0,346.844,102.0,8.941176,1.0,-999.0,0.5,0.615385,0.517241,16.0,249.0,0.288675,0.666667,1.0,0.088889,0.666667,1.880487,0.705882,1.0,0.178571,0.0,0.0,0.5,0.75,1.0,0.4,0.0,53.0,0.571429,-999.0,0.166667,0.607143,3.0,0.0,0.0,0.0,546.0,0.0,0.0,0.130236,2.0,-999.0,-999.0,-999.0,7.0,0.708333,0.666667,0.0,0.034483,-999.0,-999.0,0.015499,0.103448,0.266667,0.0,2.274696,0.333333,0.0,2.0,0.408248,0.0,1.09014,1.0,0.0,0.0,0.857143,-999.0,-999.0,0.0,9.0,0.0,11.0,517.0,0.0,16.0,0.0,1.445998,2.0,28.0,20.0,6.0,2.0,517.0,9.0,5.0,544.0,0.0,23.0,7.0,0.333333,-999.0,0.066667,0.020799,0.0,0.25,125.0,0.0,0.0,1.0,0.15,3.0,1.0,0.875,1.0,1.0,-999.0,0.0,-999.0,-999.0,0.125,11.0,3.0,0.0,0.407407,76.0,33.0,0.0,0.0,0.181818,-999.0,0.0,0.666667,1.0,0.0,0.666667,-999.0,8.0,1.0,1.0,1.0,1.0,0.0,-999.0,0.666667,0.0,0.333333,4.0,0.049419,-999.0,1.0,0.666667,0.6875,2.0,1.0,0.46875,0.125,0.333333,-999.0,1.0,11.0,0.0,1.288136,0.0,0.545455,7.0,2.0,0.0,1.0,-999.0,27.0,249.0,0.0,0.371901,0.0,1.0,1.0,0.0,0.555556,0.0,33.0,27.0,-999.0,0.0,0.0,1.0,0.0,-999.0,-999.0,0.0,2624519174545736352,c7cad9a1b277a5f41069a8cd4dc86a37380eff2c0e8b0df4185b48da7e32b222,S,CA,0.0,0.0,test,2024-11-30,0.0,1,train,2024-11,2024-11-30,48,0.118735746,659,11
117.0,8.0,144.0,32.0,0.166667,0.173913,0.105263,0.0,0.0,0.0,0.27027,4.0,0.575779,0.0,1.0,0.266667,5.0,5.0,7.0,3.0,0.166667,715.0,90.48846,4.0,-999.0,0.8,0.8,-999.0,0.414851,8.0,3.0,704.0,-999.0,0.0,633.0,1.0,0.0,10.0,11.0,0.0,4.0,-999.0,452.0,4.5,0.75,-999.0,0.75,0.727273,0.75,32.0,29.0,0.492366,0.666667,-999.0,0.177778,0.666667,0.53161,0.0,0.75,0.363636,0.4,0.0,0.75,0.666667,-999.0,0.75,0.333333,-999.0,0.75,-999.0,0.5,0.5,4.0,0.5,0.238095,0.25,670.0,-999.0,1.0,0.152438,6.0,-999.0,404.0,404.0,5.0,0.5,1.0,0.166667,0.25,-999.0,-999.0,-0.167527,0.5,1.0,0.0,0.621582,0.333333,0.0,22.0,0.547723,0.666667,0.0,1.0,-999.0,4.0,1.0,-999.0,-999.0,0.25,17.0,1.0,20.0,130.0,0.2,7.0,0.0,0.0,3.0,12.0,0.0,22.0,6.0,-999.0,77.0,0.0,-999.0,0.0,20.0,10.0,0.2,-999.0,0.333333,0.293596,7.0,0.625,404.0,3.0,0.0,0.615385,0.183333,5.0,0.8,0.777778,1.0,0.0,-999.0,0.0,-999.0,-999.0,0.222222,21.0,4.0,-999.0,0.166667,99.0,51.0,1.0,0.076923,0.190476,-999.0,0.0,0.2,4.0,0.0,0.4,-999.0,15.0,0.230769,1.0,6.0,5.0,0.0,-999.0,0.692308,7.0,0.6,9.0,-28.518517,-999.0,1.0,0.2,0.333333,6.0,0.0,0.114198,0.083333,0.6,0.0,0.4,5.0,-999.0,1.230769,0.076923,0.285714,10.0,4.0,0.337832,0.4,-999.0,53.0,-999.0,0.0,0.147392,-999.0,0.333333,1.0,0.0,0.25,0.0,51.0,51.0,-999.0,0.0,0.0,0.0,1.0,-999.0,-999.0,1.0,2589286461979231648,c261c489c7d401eb2760797c8dcb4ef35b739cd65d792a1a273027ac322a5630,S,CA,0.0,0.0,train,2024-10-12,0.0,1,train,2024-10,2024-10-12,41,0.15388896,624,6
59.0,4.0,81.0,13.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.53161,7.0,1.0,-999.0,3.0,3.0,0.0,37.0,-999.0,711.0,90.498245,4.0,1.0,0.0,0.0,0.0,0.448427,0.0,0.0,705.0,6.0,1.0,110.0,0.0,0.921888,0.0,3.0,0.0,4.0,93.20222,272.0,6.230769,-999.0,-999.0,-999.0,0.0,0.25,0.0,208.0,0.0,0.0,-999.0,0.0,0.0,2.535259,0.870968,-999.0,0.0,-999.0,0.0,0.25,0.0,-999.0,-999.0,0.0,-999.0,0.25,-999.0,0.0,0.842105,0.0,0.0,-999.0,-999.0,705.0,-999.0,0.0,0.106809,1.0,-999.0,-999.0,-999.0,0.0,0.842105,1.0,-999.0,0.5,-999.0,0.0,0.016734,0.0,1.0,0.0,3.143054,1.0,0.448427,46.0,0.0,0.0,0.0,0.5,-999.0,0.0,1.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,440.0,37.0,46.0,0.0,-999.0,332.0,0.0,-999.0,0.0,-999.0,0.0,0.0,-999.0,1.0,-0.000823,0.0,-999.0,110.0,0.0,0.0,-999.0,0.0,0.0,-999.0,-999.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,0.0,-999.0,-999.0,0.0,-999.0,1.0,0.0,0.0,0.0,-999.0,-999.0,0.0,-999.0,0.0,-28.536676,-999.0,0.0,-999.0,-999.0,0.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,1.372881,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,-999.0,208.0,0.0,0.0,0.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,-999.0,-999.0,1.0,0.0,-999.0,373.0,0.0,2585145491800982176,acc583922e4cdfd9f5d1d83eb1142cb7603bf27291b7784a7a84c742d452aab7,S,CA,0.0,0.0,train,2024-10-06,0.0,1,train,2024-10,2024-10-06,40,0.112333775,666,12
15.0,3.0,18.0,8.0,0.277778,0.3,0.235294,-999.0,-999.0,-999.0,0.3,3.0,0.337832,-999.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,416.0,-999.0,1.0,-999.0,-999.0,-999.0,-999.0,0.0,3.0,1.0,65.0,-999.0,-999.0,-999.0,0.0,-999.0,2.0,0.0,0.0,1.0,-999.0,-999.0,2.25,-999.0,-999.0,0.333333,-999.0,1.0,5.0,-999.0,0.0,1.0,-999.0,0.027778,1.0,0.28233,-999.0,-999.0,1.0,0.0,-999.0,1.0,1.0,-999.0,0.333333,-999.0,-999.0,1.0,-999.0,0.0,1.0,2.0,0.5,0.0,0.0,64.0,-999.0,0.0,0.076359,2.0,-999.0,-999.0,-999.0,2.0,1.0,1.0,0.0,1.0,-999.0,-999.0,0.031401,0.0,1.0,0.0,0.389249,1.0,0.0,-999.0,0.0,0.5,0.0,1.0,-999.0,0.0,1.0,-999.0,-999.0,-999.0,3.0,2.0,4.0,214.0,-999.0,2.0,0.0,0.0,1.0,-999.0,0.0,-999.0,1.0,-999.0,64.0,0.0,-999.0,0.0,97.0,0.0,0.0,-999.0,1.0,0.161441,22.0,-999.0,22.0,1.0,0.0,0.75,0.016667,1.0,-999.0,0.833333,1.0,1.0,-999.0,1.0,-999.0,-999.0,0.166667,4.0,2.0,-999.0,1.0,-999.0,52.0,2.0,0.0,0.25,-999.0,0.0,-999.0,0.0,0.0,-999.0,-999.0,3.0,0.25,1.0,2.0,1.0,0.0,-999.0,0.75,22.0,-999.0,1.0,0.038085,-999.0,1.0,-999.0,0.5,1.0,0.0,0.277778,0.0,-999.0,-999.0,-999.0,2.0,-999.0,1.2,0.0,0.75,1.0,0.0,0.0,-999.0,-999.0,53.0,-999.0,0.0,0.375,-999.0,1.0,-999.0,0.0,0.0,0.0,53.0,-999.0,-999.0,-999.0,-999.0,0.0,0.0,-999.0,-999.0,0.0,2581123099671921056,011d42eb474dd5b9fba483c181ff0d1906f568ec9cd95f534ed604277903bc63,S,CA,0.0,0.0,train,2024-10-01,0.0,1,train,2024-10,2024-10-01,40,0.20180656,586,1
253.0,6.0,789.0,28.0,0.019011,0.1875,0.006729,-999.0,-999.0,-999.0,0.2,1.0,0.65938,-999.0,4.0,0.0,685.0,685.0,6.0,2.0,0.0,720.0,-999.0,10.0,-999.0,0.99562,0.99562,-999.0,38.97154,2.0,4.0,716.0,-999.0,0.0,393.0,0.0,-999.0,13.0,717.0,3.0,9.0,-999.0,180.0,28.178572,0.671554,6.0,0.0,0.991632,0.4,130.0,527.0,37.802917,0.5,2.0,0.783333,0.666667,0.624094,0.0,0.671554,0.071429,0.0,0.0,0.428571,0.5,2.0,0.0,0.25,451.0,0.444444,-999.0,0.285714,0.142857,1.0,0.5,0.0,0.0,711.0,0.0,1.0,0.116334,4.0,-999.0,114.0,114.0,2.0,0.0,1.0,0.0,0.4,-999.0,0.0,0.015499,0.3,1.0,1.0,0.288675,0.0,0.28233,14.0,33.93916,0.0,0.0,0.0,0.0,0.0,0.857143,-999.0,-999.0,0.061584,237.0,0.0,61.0,602.0,0.0,481.0,0.0,0.0,0.0,13.0,0.0,14.0,1.0,134.0,89.0,0.0,392.0,0.0,6.0,148.0,1.0,-999.0,0.0,0.128673,0.0,0.668073,258.0,4.0,0.0,0.25,0.583333,1.0,0.9,1.0,3.0,3.0,-999.0,0.0,2.0,-999.0,0.0,237.0,4.0,0.0,1.0,716.0,33.0,0.0,0.125,0.0,-999.0,0.0,0.0,1.0,0.0,1.0,-999.0,175.0,0.5,0.0,1.0,1.0,4.0,-999.0,1.0,-999.0,1.0,77.0,-28.502514,-999.0,1.0,0.0,0.380368,49.0,0.0,0.943719,0.0,0.146341,0.0,1.0,237.0,-999.0,3.118577,0.5,0.396624,111.0,23.0,0.0,1.0,-999.0,33.0,-999.0,0.0,0.974933,-999.0,0.333333,1.0,0.0,0.0,0.0,33.0,33.0,-999.0,0.0,0.219512,0.0,0.0,-999.0,14.0,1.0,2600248212652557984,affdbe9feae4b62295addbb5b59592127d4670e09881b0a2de5c84ad2bbbfcca,S,CA,0.0,0.0,train,2024-10-27,0.0,1,train,2024-10,2024-10-27,43,0.105554685,674,12
18.0,1.0,20.0,12.0,0.15,0.090909,0.166667,-999.0,-999.0,-999.0,0.083333,1.0,0.204124,-999.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,394.0,-999.0,0.0,-999.0,1.0,1.0,-999.0,0.204124,5.0,3.0,32.0,-999.0,-999.0,-999.0,0.0,-999.0,9.0,4.0,0.0,0.0,-999.0,-999.0,1.666667,1.0,-999.0,1.0,1.0,-999.0,11.0,-999.0,0.288675,-999.0,-999.0,0.061111,-999.0,0.204124,-999.0,1.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0,1.0,0.0,-999.0,-999.0,-999.0,-999.0,1.0,3.0,1.0,0.0,0.0,32.0,-999.0,1.0,0.067108,1.0,-999.0,-999.0,-999.0,5.0,1.0,-999.0,0.0,-999.0,-999.0,-999.0,0.031401,-999.0,-999.0,0.0,0.288675,-999.0,0.0,-999.0,0.408248,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,0.0,6.0,1.0,7.0,-999.0,0.0,3.0,0.0,0.0,2.0,25.0,0.0,-999.0,4.0,-999.0,-999.0,0.0,-999.0,0.0,27.0,5.0,0.555556,-999.0,-999.0,-0.002498,-999.0,1.0,-999.0,2.0,0.0,0.833333,0.1,2.0,1.0,0.818182,1.0,0.0,-999.0,1.0,-999.0,-999.0,0.181818,7.0,2.0,-999.0,0.277778,-999.0,53.0,0.0,0.166667,0.142857,-999.0,0.0,1.0,2.0,0.0,1.0,-999.0,6.0,0.5,1.0,3.0,3.0,0.0,-999.0,0.833333,-999.0,0.0,0.0,0.050281,-999.0,1.0,1.0,0.636364,0.0,0.0,0.206612,0.0,0.0,-999.0,0.666667,3.0,-999.0,1.111111,0.333333,0.857143,5.0,3.0,0.832971,0.5,-999.0,27.0,-999.0,0.0,0.265306,-999.0,1.0,1.0,0.0,0.666667,0.0,53.0,-999.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,1.0,2614739010681046432,f1be928474c2d7fe5ac0d0bd84b6b6713b4898af10222c1176f03bbd4e981521,S,CA,0.0,1.0,test,2024-11-16,1.0,1,valid,2024-11,2024-11-16,46,0.18191315,601,2
145.0,7.0,178.0,36.0,0.016854,0.045455,0.010417,-999.0,-999.0,-999.0,0.075,5.0,0.717282,-999.0,11.0,0.071429,6.0,6.0,7.0,0.0,0.03125,720.0,-999.0,29.0,-999.0,0.833333,0.833333,-999.0,0.53161,8.0,4.0,690.0,-999.0,-999.0,-999.0,2.0,-999.0,16.0,8.0,2.0,29.0,-999.0,204.0,4.944444,0.6,-999.0,0.2,0.75,0.137931,29.0,-999.0,0.668558,0.5,-999.0,0.166667,1.0,0.408248,-999.0,0.6,0.766667,0.0,-999.0,0.125,0.5,-999.0,0.043478,0.0,-999.0,0.137931,-999.0,0.25,1.0,3.0,1.0,0.0,0.0,681.0,-999.0,1.0,0.14889,2.0,-999.0,-999.0,-999.0,6.0,1.0,1.0,0.0,0.0,-999.0,-999.0,0.055306,0.172414,1.0,1.0,0.57735,0.0,0.0,0.0,0.83666,1.0,0.0,-999.0,-999.0,0.0,1.0,-999.0,-999.0,0.0,9.0,5.0,10.0,147.0,0.0,6.0,0.0,0.0,1.0,90.0,0.0,0.0,3.0,-999.0,156.0,0.0,-999.0,3.0,24.0,7.0,0.52,-999.0,0.0,-0.106502,16.0,0.5,16.0,4.0,0.0,0.666667,0.133333,3.0,1.0,0.6875,2.0,1.0,-999.0,0.0,-999.0,-999.0,0.3125,10.0,4.0,-999.0,0.40625,690.0,53.0,2.0,0.0,0.1,-999.0,0.0,0.5,2.0,0.0,1.0,-999.0,9.0,0.333333,1.0,5.0,3.0,0.0,-999.0,0.833333,16.0,0.5,3.0,-28.51467,-999.0,0.0,0.4,0.4375,1.0,0.0,0.140625,0.0,0.2,-999.0,0.6,1.0,-999.0,1.227586,0.166667,0.7,8.0,5.0,0.637022,0.0,-999.0,51.0,-999.0,3.0,0.28,-999.0,0.6,62.0,0.0,0.5,3.0,51.0,52.0,-999.0,-999.0,0.0,0.0,0.0,-999.0,-999.0,0.0,2613948565008941472,264250d8839e3eb01028871c7770cfdc063d48c5fef397950907a4ba339075b2,S,CA,0.0,0.0,test,2024-11-15,0.0,1,valid,2024-11,2024-11-15,46,0.103937924,676,12
49.0,2.0,55.0,17.0,0.036364,0.090909,0.064516,-999.0,-999.0,-999.0,0.058824,1.0,0.442326,-999.0,0.0,0.111111,9.0,9.0,2.0,0.0,0.047619,707.0,-999.0,4.0,-999.0,0.888889,0.888889,-999.0,1.013496,5.0,1.0,655.0,-999.0,-999.0,-999.0,4.0,-999.0,2.0,9.0,0.0,3.0,-999.0,591.0,3.235294,0.625,-999.0,0.0,0.888889,0.5,18.0,-999.0,1.370689,1.0,-999.0,0.111111,1.0,0.0,-999.0,0.625,0.111111,0.0,-999.0,0.5,1.0,-999.0,0.0,0.0,64.0,0.333333,-999.0,0.25,-999.0,1.0,-999.0,0.0,0.0,655.0,-999.0,-999.0,0.076359,0.0,-999.0,-999.0,-999.0,1.0,-999.0,0.5,0.0,0.25,-999.0,-999.0,0.031401,0.25,0.5,0.0,0.0,0.0,0.0,16.0,1.602082,-999.0,0.0,0.0,-999.0,0.0,-999.0,-999.0,-999.0,0.0,5.0,17.0,10.0,-999.0,0.0,2.0,0.0,0.0,0.0,67.0,0.0,45.0,0.0,-999.0,48.0,0.0,-999.0,3.0,28.0,0.0,1.0,-999.0,0.0,0.014178,-999.0,0.625,-999.0,1.0,0.0,0.555556,0.033333,2.0,-999.0,0.333333,2.0,1.0,-999.0,0.0,-999.0,-999.0,0.666667,13.0,2.0,-999.0,0.5,-999.0,52.0,14.0,0.0,0.615385,-999.0,0.0,0.0,1.0,0.0,0.0,-999.0,10.0,0.111111,-999.0,4.0,2.0,0.0,-999.0,0.777778,-999.0,1.0,7.0,0.045886,-999.0,0.0,0.0,0.333333,1.0,-999.0,0.151927,0.0,1.0,-999.0,1.0,2.0,-999.0,1.122449,0.222222,0.384615,0.0,0.0,0.481543,0.0,-999.0,27.0,-999.0,1.0,0.183432,-999.0,0.571429,80.0,0.0,0.0,1.0,52.0,-999.0,-999.0,-999.0,0.0,-999.0,0.0,-999.0,-999.0,0.0,2564175822294353312,e1eb85d1ae67d5b7b80494fb187671c57edb574e7cd88af1792990b5750e3760,S,CA,0.0,0.0,train,2024-09-07,0.0,1,train,2024-09,2024-09-07,36,0.14053068,637,8
52.0,7.0,60.0,17.0,0.133333,0.090909,0.041667,-999.0,-999.0,-999.0,0.176471,2.0,0.583592,-999.0,1.0,0.125,6.0,3.0,5.0,2.0,0.066667,688.0,-999.0,3.0,-999.0,0.333333,0.333333,-999.0,0.337832,5.0,1.0,686.0,-999.0,0.0,10.0,2.0,-999.0,9.0,7.0,1.0,1.0,-999.0,203.0,3.529412,0.5,2.0,0.5,0.142857,0.333333,14.0,-999.0,0.288675,1.0,-999.0,0.083333,1.0,0.448427,0.0,1.0,0.454545,0.25,0.0,0.333333,-999.0,-999.0,0.2,0.0,172.0,0.0,-999.0,0.0,0.666667,2.0,0.5,0.2,0.5,364.0,-999.0,1.0,0.163687,2.0,-999.0,-999.0,-999.0,3.0,0.0,0.0,0.5,0.0,-999.0,-999.0,0.018382,0.0,0.0,0.0,0.57735,0.0,0.0,88.0,0.408248,0.0,0.337832,-999.0,-999.0,0.0,0.333333,-999.0,-999.0,0.0,5.0,1.0,5.0,366.0,0.0,7.0,0.0,0.288675,0.0,139.0,0.0,-999.0,2.0,126.0,463.0,1.0,-999.0,1.0,29.0,2.0,1.0,-999.0,0.0,-0.014521,-999.0,1.0,230.0,1.0,0.0,0.625,0.033333,2.0,-999.0,0.933333,2.0,2.0,-999.0,0.0,-999.0,-999.0,0.066667,5.0,4.0,-999.0,0.5,366.0,33.0,0.0,0.0,0.0,-999.0,0.0,1.0,1.0,0.0,0.0,-999.0,4.0,0.125,0.0,3.0,2.0,0.0,-999.0,0.75,-999.0,1.0,2.0,-28.54102,10.0,0.0,1.0,0.533333,1.0,0.0,0.164444,0.2,1.0,0.0,1.0,2.0,-999.0,1.153846,0.25,0.6,2.0,1.0,0.204124,0.0,-999.0,27.0,-999.0,0.0,0.28,-999.0,0.5,49.0,0.0,0.0,0.0,53.0,-999.0,-999.0,-999.0,0.0,0.0,1.0,-999.0,-999.0,0.0,2599548618952147360,e9226d9a4a9f43e684f73c56142d235d456bdd08b3740cff6b4c91e2d752be78,S,CA,0.0,0.0,train,2024-10-26,0.0,1,train,2024-10,2024-10-26,43,0.13749021,640,8
