ID,hs_date,label,weight,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,feature11,feature12,feature13,feature14,feature15,feature16,feature17,feature18,feature19,feature20,feature21,feature22,feature23,feature24,feature25,feature26,feature27,feature28,feature29,feature30,feature31,feature32,feature33,feature34,feature35,feature36,feature37,feature38,feature39,feature40,feature41,feature42,feature43,feature44,feature45,feature46,feature47,feature48,feature49,feature50,feature51,feature52,feature53,feature54,feature55,feature56,feature57,feature58,feature59,feature60,feature61,feature62,feature63,feature64,feature65,feature66,feature67,feature68,feature69,feature70,feature71,feature72,feature73,feature74,feature75,feature76,feature77,feature78,feature79,feature80,feature81,feature82,feature83,feature84,feature85,feature86,feature87,feature88,feature89,feature90,feature91,feature92,feature93,feature94,feature95,feature96,feature97,feature98,feature99,feature100,feature101,feature102,feature103,feature104,feature105,feature106,feature107,feature108,feature109,feature110,feature111,feature112,feature113,feature114,feature115,feature116,feature117,feature118,feature119,feature120,feature121,feature122,feature123,feature124,feature125,feature126,feature127,feature128,feature129,feature130,feature131,feature132,feature133,feature134,feature135,feature136,feature137,feature138,feature139,feature140,feature141,feature142,feature143,feature144,feature145,feature146,feature147,feature148,feature149,feature150,feature151,feature152,feature153,feature154,feature155,feature156,feature157,feature158,feature159,feature160,feature161,feature162,feature163,feature164,feature165,feature166,feature167,feature168,feature169,feature170,feature171,feature172,feature173,feature174,feature175,feature176,feature177,feature178,feature179,feature180,feature181,feature182,feature183,feature184,feature185,feature186,feature187,feature188,feature189,feature190,feature191,feature192,feature193,feature194,feature195,feature196,feature197,feature198,feature199,feature200,feature201,feature202,feature203,feature204,feature205,feature206,feature207,feature208,feature209,feature210,feature211,feature212,feature213,feature214,feature215,feature216,feature217,feature218,feature219
ID_100846,2024-10-24,0,1,156,0,94,25,0.007884,0.012689,0.351647,2,14,-999,0.263878,3,0.012098,2,0,0.015414,3,-4,6,1,0.260377,690,-999.0,16,-999,-999.0,1.011157,-999,0.047315,5,1,714,-999,0.978546,-999,3,0.97797,38,16,0,7,-999.0,467,3.308551,0.842537,-999,0.201518,0.982666,0.638529,48,-999,-0.616534,-0.008286,21,0.278272,0.529891,1.661914,-999.0,-999.0,0.754658,0.221977,-999.0,0.631582,0.752224,-999,-999.0,0.338144,75,0.330007,37,0.446523,0.992482,2,0.009796,-0.003339,-0.014759,647,-999.0,1.015944,0.005974,1,-999,474,-999,4,0.976819,0.971632,0.884322,0.712896,-999,-999.0,0.044316,0.00451,0.316145,0,0.573794,0.650415,-0.001856,-999,0.483316,-0.001854,0.053808,-999.0,-999.0,0,0.496077,-999,-999.0,-999.0,5,1,30,-999,0.006012,5,6,0.650402,2,-999,1,-999,3,-999,356,0,-999,-1,70,0,1.00607,-999,-999.0,-0.193725,-2,-0.013647,90,3,-0.000294,0.329699,0.031658,3,-999.0,0.996234,2,0,-999.0,1,7,-999.0,0.510222,13,0,-999.0,0.331417,89,33,15,-0.002085,0.314749,-999.0,0,0.640865,0,0,1.021364,1,13,0.22876,0.410921,0,2,0,-999,0.804223,37,0.27453,3,0.088538,-999,2,0.982537,0.152972,1,0.013611,0.634397,0.001327,0.0036,-999.0,0.997541,8,-999.0,1.940025,0.180585,0.242891,16,0,-0.086966,0.277382,-999,27,-999,0,0.13327,-999.0,-0.007223,2,0,0.247384,0,47,-999,7,-999.0,-999.0,-999.0,0,-999,-999,0
ID_100847,2024-11-18,0,1,78,5,88,49,0.05727,0.125939,0.074827,-999,2,-999,0.178724,3,0.495475,28,3,0.151534,6,13,1,0,-0.00519,649,-999.0,32,-999,0.512472,0.771616,21,0.219058,7,3,733,-999,0.402769,296,3,0.980484,9,51,0,8,-999.0,-999,7.748575,0.53055,-999,-999.0,-999.0,-999.0,23,-999,0.433581,0.563926,-999,0.083061,-999.0,0.281856,-999.0,0.975653,0.452104,0.094885,0.176706,0.000415,0.513793,21,0.393808,-999.0,487,-0.00917,-999,0.244025,0.008004,2,0.513169,0.163781,0.010317,662,-999.0,0.997814,0.150021,2,-999,-999,-999,1,0.668935,0.657598,-0.001358,-999.0,-999,-999.0,-0.189821,-5.3e-05,1.013599,0,0.85546,0.177791,0.21007,109,0.406075,0.033013,-0.037118,-999.0,1.004446,0,0.62882,-999,-999.0,-0.005555,16,1,15,-999,0.019956,4,0,-0.035756,5,-999,23,1,1,-999,43,10,-999,1,31,6,-0.039846,-999,0.65989,-0.228398,-3,0.020203,85,2,-0.012424,0.264223,0.811189,2,-999.0,0.954167,2,1,-0.009663,0,-999,-999.0,0.489476,34,3,-999.0,1.005455,580,53,2,0.107877,0.09492,0.194961,0,0.18601,1,0,-0.017664,-999,3,0.514229,-999.0,3,1,0,-999,0.870343,-999,-999.0,15,-28.28801,-999,1,-999.0,0.378188,1,-999.0,0.169021,0.000662,-999.0,-999.0,1.016989,11,-0.004335,1.314253,0.161961,0.343188,3,0,1.197229,-999.0,-999,33,-999,2,1.006534,0.011847,0.592938,95,0,-999.0,0,33,32,-999,-999.0,1.006931,0.022105,0,-999,-999,0
ID_100848,2024-11-19,0,1,18,4,8,25,0.091403,0.108898,0.297992,-999,24,-999,0.239077,5,0.556453,-999,1,0.059136,-2,14,2,1,0.331835,638,-999.0,29,-999,0.545998,1.011728,-999,1.583018,5,5,687,-999,-0.00137,-999,-2,-999.0,4,44,0,4,289.189087,-999,7.740852,-999.0,19,0.386906,-999.0,0.014498,27,-999,0.142356,-999.0,-999,0.15402,0.416492,0.01677,0.455667,0.794598,0.717115,0.657463,-999.0,0.360134,-999.0,-999,1.028804,0.003367,144,-0.015543,657,0.023251,0.823162,4,-999.0,-0.006908,1.004112,670,-999.0,-999.0,-0.00812,2,-999,-999,-999,1,0.584513,0.329358,0.515729,-0.017788,-999,-0.015745,0.031495,-999.0,1.001623,0,31.144205,-999.0,-0.006417,26,0.149923,-999.0,0.052928,0.969334,0.978564,0,1.007795,-999,1.00631,0.000168,32,9,5,138,0.173915,8,1,0.0169,2,243,-2,0,3,-999,21,0,552,5,41,0,0.484362,-999,-999.0,-0.004323,-999,1.040141,370,18,-0.011091,0.390398,0.09993,2,0.349968,0.989724,1,0,-999.0,0,-999,-999.0,0.252795,8,0,-999.0,0.504997,-999,32,2,0.399284,0.090085,0.992337,0,0.481811,0,0,-999.0,-999,1,0.146514,0.973575,1,3,0,-1,1.000506,-999,-999.0,6,-0.635828,-999,3,1.006812,0.994891,2,0.507079,0.44631,0.004916,-999.0,-999.0,-999.0,1,-999.0,1.255956,-0.012565,0.36701,2,1,-0.060099,0.755413,-999,-999,-999,0,0.483179,-999.0,0.570997,1,0,-999.0,0,28,27,-999,-999.0,-999.0,-999.0,2,-999,-999,1
ID_100849,2024-09-10,0,1,93,5,86,28,0.241624,0.231433,0.033396,7,-999,1,0.150723,1,0.197806,-999,0,0.000232,11,14,12,0,-0.005331,421,-999.0,11,2,-999.0,0.455679,38,0.170023,2,2,695,-999,0.018846,31,-4,0.997712,14,6,6,24,8520.295827,256,10.709868,-999.0,-999,-0.00189,0.725118,-0.024067,39,175,0.145878,-999.0,-999,0.027899,0.963139,0.420834,-999.0,0.995235,0.203054,-0.004937,0.989333,0.65429,-0.007642,0,-0.005436,0.012284,-999,-999.0,299,0.020316,-999.0,13,-999.0,0.454527,0.162043,709,-999.0,-0.023534,0.125179,0,70,-999,-999,1,1.029535,0.78022,0.008191,0.667321,-999,-999.0,0.033037,-0.003601,0.358705,0,4.389793,-0.002937,0.197923,2,0.913787,0.997376,1.504938,-999.0,0.849413,0,0.730741,3,-999.0,0.007285,-1,4,1,141,0.02015,18,6,0.038031,0,-999,1,3,1,-999,284,0,162,4,50,7,0.984582,-999,0.003059,0.506763,-9,0.182387,357,3,0.003101,0.483577,0.058077,1,-999.0,0.838376,2,1,-0.018105,1,-999,-999.0,0.17745,21,4,-999.0,1.027148,43,53,2,-0.005186,0.806305,-999.0,0,0.485415,5,0,0.813588,-999,3,0.211522,1.009684,3,0,0,0,1.005866,-999,0.004391,11,-0.259469,-999,0,-999.0,0.182234,0,-0.01025,0.151492,-0.006921,0.233202,0.0055,0.483211,2,-999.0,1.239394,0.411629,0.279509,10,8,0.87456,-999.0,-999,52,-999,3,0.233206,-999.0,0.018906,20,0,-0.012575,0,53,68,-999,3.2e-05,0.294248,-999.0,0,-999,-999,0
ID_100850,2024-10-28,0,1,63,10,28,16,0.123499,0.653524,0.740949,-999,22,1,0.059024,1,0.657604,23,0,0.000261,22,-2,5,3,-0.003421,714,-28736.448941,1,-999,0.831374,1.005811,-999,0.175894,4,1,709,-999,0.466478,-999,-1,-999.0,3,18,0,9,-999.0,102,1.606174,0.349688,-999,0.235245,0.393124,0.206959,18,205,0.02189,1.013937,-999,0.118786,0.970304,0.867736,-0.03608,0.4473,0.737134,0.296109,-0.017059,-999.0,-0.020735,-999,0.359263,0.015297,172,0.507863,-999,0.285011,-999.0,3,0.007873,0.004194,0.004661,-999,-999.0,0.993053,0.085885,9,-999,-999,-999,2,-999.0,0.98995,0.241012,0.464244,-999,-999.0,0.01247,0.37167,0.191876,0,0.33981,0.333961,-0.021283,-999,0.045899,-999.0,0.030644,-999.0,0.996323,0,0.997262,-999,-999.0,-0.001459,32,3,24,294,-0.011308,10,0,0.287701,1,45,1,4,1,-999,238,0,-999,0,29,6,0.561099,-999,-999.0,-0.554151,-4,0.973957,155,7,-0.005948,0.570751,0.026106,0,1.013588,0.992383,2,1,-999.0,0,-999,-999.0,0.129811,14,1,-999.0,0.287684,636,52,0,0.049233,0.016047,-999.0,0,0.511061,1,0,0.989953,-999,3,0.146976,-999.0,1,4,0,-999,0.998017,-6,0.997613,0,-29.649343,-999,0,0.002437,0.192256,1,-0.025489,0.181991,0.000548,0.327291,-999.0,-999.0,2,-999.0,1.429485,0.45109,-0.005599,0,13,0.686205,-999.0,-999,26,13,0,0.221661,-999.0,0.857638,99,0,0.679929,0,49,49,-999,-999.0,0.006965,0.003205,-1,-999,-999,0
ID_100851,2024-10-02,0,1,8,15,140,14,0.413542,0.292992,0.083512,-999,-999,-999,0.219505,11,0.979856,-999,0,0.19314,1,-2,4,3,0.093255,705,-999.0,7,-999,0.902494,1.002817,-999,0.704454,15,0,521,0,-999.0,161,-4,-999.0,13,-4,0,4,-999.0,-999,0.906552,-999.0,34,0.016748,0.77002,0.360521,11,440,-0.246443,-999.0,-999,0.276693,-999.0,0.756766,-999.0,0.521369,0.319057,0.285256,-999.0,0.45254,-999.0,-999,-999.0,-0.00755,579,0.164523,-999,0.138358,-999.0,2,0.12492,0.016969,-999.0,-999,-999.0,-999.0,0.109264,3,-999,-999,-999,5,0.398493,0.75689,0.493411,0.003043,-999,-999.0,0.02775,0.114554,1.029875,0,0.721562,-0.037072,0.012173,5,1.601134,0.986548,-0.014774,0.01531,-999.0,0,1.005439,-999,-999.0,0.141064,1,2,3,304,-0.002634,19,0,0.019757,0,-999,1,-5,7,-999,422,0,-999,0,26,7,0.350163,-999,0.004668,0.444089,477,0.011206,-3,1,-0.004961,0.35317,0.02674,1,0.973903,0.570993,1,1,1.040673,0,-999,0.96482,0.219801,45,10,0.020038,0.007691,-999,52,-1,0.093901,0.000321,-999.0,0,-999.0,1,0,-999.0,-999,15,0.511064,0.981019,4,2,0,-999,0.845931,2,0.68579,3,-26.859902,-999,1,-999.0,0.529875,0,-0.034743,0.169014,0.004359,0.256195,0.006991,0.994756,1,-999.0,1.234835,0.247046,0.065083,5,1,0.222006,0.015438,-999,52,-999,7,0.270809,-999.0,1.005263,83,1,0.500893,0,51,52,-999,-999.0,-999.0,-0.007349,0,0,-999,0
ID_100852,2024-09-02,0,1,36,10,103,22,0.12515,0.284299,0.302704,-999,19,0,0.335228,1,0.5144,-999,0,0.143005,-6,5,5,0,0.108255,718,-457.9512,16,-999,-999.0,-999.0,3,0.037899,4,3,483,24,-999.0,-999,3,-999.0,0,22,0,5,-999.0,128,6.622382,-999.0,-999,0.790397,0.972836,0.163779,38,-999,1.932556,1.030613,-999,0.072825,1.008487,0.84969,-999.0,-999.0,0.701699,0.010285,-999.0,-999.0,0.015027,-999,0.482251,0.302677,-999,0.989215,-999,-999.0,1.002037,7,-0.033838,0.188074,0.011374,620,-999.0,-999.0,0.087895,2,-999,46,8,1,0.337486,0.512728,0.074066,0.613251,-999,-999.0,0.032634,0.021997,-999.0,0,-0.054142,0.004038,0.017111,-3,0.177474,0.371273,0.135587,0.98729,0.964805,0,0.007474,10,-999.0,-999.0,2,1,21,-999,-999.0,13,0,-0.078941,1,345,0,8,2,-999,51,0,-999,1,42,4,0.272214,-999,-0.022813,0.230378,-6,-999.0,1,2,-0.010562,0.560718,0.040626,6,-0.026797,0.996118,2,1,-999.0,0,-999,-999.0,0.042033,2,6,-0.001799,0.99549,600,28,0,0.000438,1.005694,-999.0,0,-0.00361,0,0,1.009059,-999,7,0.326772,0.997136,0,2,0,-999,1.002509,3,-0.020944,2,6.551246,-999,1,-0.001231,0.840143,2,0.672793,0.312931,-0.003919,0.007137,-999.0,-999.0,6,-999.0,1.309736,-0.007911,0.237286,4,2,0.219107,-999.0,-999,34,530,0,1.007742,-999.0,0.654046,80,0,0.253897,1,50,27,-999,-3.3e-05,-999.0,-999.0,0,-999,6,0
ID_100853,2024-11-17,0,1,45,7,23,10,0.104319,0.404231,0.073448,-999,20,-999,0.272461,1,0.313997,-999,0,0.440011,-999,9,1,3,0.00605,719,-999.0,0,15,0.473875,0.834429,-999,0.495553,1,8,701,-999,0.988335,-999,3,-999.0,6,6,0,52,1736.147555,154,4.012709,0.577118,-999,1.006663,0.731023,1.005287,67,-999,1.119135,-999.0,-999,0.123824,-999.0,0.002578,-999.0,-999.0,0.990579,0.016929,0.009822,0.473196,-999.0,-999,0.169271,0.000607,-999,0.070393,116,0.177347,1.002743,2,0.019604,0.233158,0.097511,-999,-0.012753,-999.0,-0.005266,3,-999,-999,-999,8,0.751493,0.75192,0.574843,0.178828,-999,-999.0,-0.151275,0.19817,-999.0,0,0.343472,-0.017087,-0.006947,0,0.836767,0.024121,-0.063666,0.995121,-999.0,0,0.817918,-999,-999.0,-0.010738,2,5,18,-999,0.042777,2,0,0.025926,1,7,0,4,4,-999,33,0,-999,6,9,4,-0.000769,-1,0.04721,-0.394385,-999,-0.008717,112,1,0.011592,0.277444,0.103675,0,0.823608,0.816979,2,0,-999.0,0,-999,-999.0,0.346673,12,0,-999.0,0.429513,-999,33,2,0.047023,-0.004761,-999.0,0,0.359063,0,0,0.689531,-999,4,0.399226,0.167152,2,2,0,21,0.990727,2,-999.0,5,-0.02626,-999,1,-0.027024,0.197266,4,0.704794,0.410844,0.003178,0.988402,-999.0,0.742093,53,-999.0,1.2785,0.427004,0.534287,4,0,4.031494,-0.008506,-999,29,-999,0,0.156937,-999.0,0.671244,0,0,0.653868,0,62,-999,-999,-999.0,-999.0,-999.0,0,-999,5,-999
ID_100854,2024-11-19,0,1,26,1,117,22,0.098119,0.142952,0.108219,-999,-999,4,0.23529,0,0.69415,2,1,0.21061,1,0,5,0,0.136115,705,-16278.552015,4,-999,0.36746,0.246992,0,-0.069593,5,4,-999,-999,-999.0,208,6,-999.0,16,15,0,4,-999.0,278,4.08812,0.400638,17,0.693902,0.321531,0.18947,9,-999,0.235907,0.998839,-999,0.071476,-999.0,1.683832,0.435726,0.158084,-999.0,0.383358,-999.0,0.42043,0.02579,-999,0.754254,-999.0,39,0.046157,-999,0.331909,-999.0,2,0.183557,0.010422,-0.004864,463,0.012097,1.017303,-0.003281,5,-999,-999,-999,0,0.667785,0.727662,-0.007747,-999.0,-999,-999.0,-0.026303,0.456048,0.998548,0,0.423478,0.497766,0.017356,4,1.013141,0.508448,0.143384,-999.0,-999.0,0,0.997288,-999,0.023021,0.000735,4,2,28,-999,0.01641,12,0,0.014664,0,64,-1,-1,2,634,138,0,-999,4,46,1,0.548627,-999,-0.007671,0.101798,-999,0.324075,129,2,0.416214,0.004854,0.083136,5,0.985779,0.978573,3,1,0.002489,0,5,0.992363,0.257987,2,4,-0.002125,0.751682,708,32,1,0.100409,-0.004795,-999.0,0,0.992359,3,0,0.018637,-999,16,0.628252,-999.0,6,5,0,-999,0.738018,-999,0.008136,2,-27.868687,-999,0,0.776704,0.395567,1,0.988597,0.171955,-0.00224,-999.0,-999.0,0.996458,2,-999.0,1.164774,0.384033,0.699128,3,2,0.02842,-999.0,-999,41,516,0,0.973843,0.298571,0.257601,2,0,0.377924,0,27,-999,-999,-0.000238,0.006702,-0.008561,1,-999,3,3
ID_100855,2024-09-17,0,1,64,7,131,29,0.138707,0.189786,0.106942,-999,3,-999,0.218469,1,0.594828,-999,0,0.110643,39,4,0,0,0.024518,712,-999.0,4,5,0.987475,1.042645,-999,0.086819,6,2,651,4,0.935952,26,-1,-999.0,2,44,3,1,-999.0,116,3.319959,-999.0,-999,0.415994,0.634758,0.234731,44,-999,0.38438,0.608562,-999,0.039597,-999.0,1.88484,1.00189,1.007639,0.294385,0.541239,-999.0,-0.00955,0.983315,-999,-999.0,-0.002278,-999,0.007424,-999,0.766247,0.517483,0,0.52399,0.058572,0.509933,174,-999.0,0.016863,-0.011287,1,-999,-999,-999,11,0.092124,-999.0,-0.003921,0.020136,1,-999.0,0.045499,0.015417,0.493121,0,0.468897,0.237055,-0.008229,85,0.180412,-0.012179,-0.020524,-999.0,-999.0,0,0.994382,-999,-999.0,0.001138,21,6,8,-999,-999.0,2,0,0.048193,0,35,0,4,2,121,102,0,-999,0,79,2,0.47896,-999,-999.0,0.512799,-999,0.516803,-999,1,0.015775,0.628321,0.02309,1,0.998292,0.837035,2,1,0.004933,0,-999,-999.0,0.13819,33,1,-999.0,0.150167,-999,52,1,0.072655,0.045576,-999.0,0,0.722157,1,1,1.008512,-999,15,0.345091,0.750911,3,2,0,-999,1.01717,-3,0.316757,3,-27.385093,-999,0,-999.0,0.248186,6,-999.0,0.129707,0.004733,-0.021513,-999.0,1.017285,1,-999.0,1.084559,0.273931,0.523172,0,2,0.02522,-999.0,-999,54,-999,7,0.35917,-999.0,0.527666,-999,3,0.599306,0,41,53,-999,-999.0,-999.0,1.030245,0,1,-999,1
ID_100856,2024-10-02,0,1,35,6,16,26,0.02901,-0.007905,1.008312,-999,-999,-999,0.283455,1,0.707489,-999,6,0.118666,2,-3,0,0,0.139008,720,-999.0,20,-999,0.497656,0.776425,-999,1.294608,10,3,702,0,-999.0,45,-1,0.014678,4,11,0,7,699.48448,-999,5.249658,1.012837,-999,0.262164,0.256963,-999.0,32,84,0.987825,0.973998,21,0.192257,0.001711,0.296159,1.015421,0.667218,0.997448,0.016939,1.002996,0.003806,0.793896,0,0.640966,0.334066,-999,-999.0,-999,0.001371,0.64104,3,-0.013047,0.451979,0.492556,719,-999.0,0.389097,-0.011246,2,36,-999,-999,3,-999.0,1.000061,-999.0,0.170897,-999,-999.0,-0.206652,-0.009585,0.758366,0,0.748774,-999.0,0.465778,-1,-0.075578,0.33619,0.801898,-999.0,1.037222,0,-999.0,-999,-999.0,0.218995,3,6,13,-999,0.185986,28,0,0.076334,0,62,0,296,3,-999,576,0,-999,3,97,0,0.009277,-999,-999.0,0.096187,-4,0.036231,-999,0,-0.032025,0.137089,0.085963,4,-999.0,0.81213,1,0,-999.0,0,-999,-999.0,0.095955,1,4,-999.0,0.970097,-999,51,1,0.089707,0.445022,-999.0,0,-0.026657,1,0,0.494773,-999,2,0.500042,1.00564,1,2,0,-999,1.002695,-999,-0.018811,1,-0.275264,-999,2,0.037266,0.454361,0,-0.014694,0.272327,-0.002467,0.54844,-999.0,0.493102,-1,0.009673,1.13541,0.003036,0.40417,-1,1,0.066227,1.006012,-999,-999,720,0,0.691548,-999.0,-999.0,-999,0,1.007517,0,27,-999,-999,-999.0,-999.0,-999.0,0,0,-999,0
ID_100857,2024-09-10,0,1,16,0,86,23,0.039237,0.073848,0.283308,-999,21,0,0.094349,1,0.230798,-999,0,0.110618,8,3,3,0,0.198114,711,-999.0,2,-999,0.662394,1.014597,-999,0.389731,4,3,501,-999,-999.0,-999,4,-999.0,7,-5,8,2,-999.0,86,3.648388,1.003847,-999,0.992451,-999.0,-999.0,51,-999,1.667617,1.022112,-999,0.129326,0.632838,0.043749,-999.0,0.230462,0.632698,0.00862,0.146686,-0.01486,0.533263,-999,-999.0,0.015957,-999,0.628199,-999,0.417268,0.335901,1,-999.0,-0.008102,-999.0,-999,-999.0,-999.0,-0.001253,6,503,-999,-999,9,-999.0,1.004475,0.001735,0.18846,-999,-999.0,0.009041,0.013382,0.977005,1,1.089111,0.540838,-0.026366,-999,-999.0,0.324189,-0.101308,-999.0,-999.0,0,0.61467,5,-999.0,-0.001176,4,6,14,-999,-999.0,48,0,0.002941,2,-999,-1,11,2,-999,184,2,-999,0,34,8,-0.025897,-999,-0.010478,-0.038918,0,-0.022474,34,2,0.001584,0.003387,0.115338,5,-999.0,0.819855,2,1,-999.0,6,-999,-999.0,0.333928,8,2,0.010695,0.459579,-999,27,0,0.113824,0.731366,-999.0,0,1.018317,1,0,0.012446,-999,0,0.27659,0.344256,4,2,0,-999,0.99809,-2,1.029731,6,-0.600407,31,0,0.513435,0.327952,0,0.003564,0.227295,0.140547,0.325475,-999.0,0.747608,-2,-999.0,1.317076,-0.014725,0.269202,1,0,0.057735,1.02029,-999,67,211,3,0.19997,-999.0,0.129677,65,0,0.517151,0,52,-999,-999,-2.5e-05,-999.0,0.013962,0,-999,-999,2
ID_100858,2024-10-15,0,1,126,6,77,57,0.160847,0.044854,0.113327,29,0,0,0.158294,2,0.597762,27,2,2.7e-05,3,13,8,0,0.038888,150,-9657.380865,9,4,0.552595,0.634254,-999,0.527431,3,3,618,-999,-999.0,-999,79,-999.0,5,-4,0,5,98.710357,134,3.573567,1.006536,-999,0.784107,1.021475,0.464093,41,303,0.990608,-999.0,-999,0.188234,1.021993,0.437826,0.03375,-999.0,0.426193,-0.003205,-999.0,0.454002,0.944504,-999,0.22864,-999.0,287,0.84066,63,0.107069,1.017038,2,0.993016,0.013776,-0.001588,696,-999.0,-999.0,0.00887,3,-999,-999,-999,1,1.029775,0.505269,0.421232,-0.014519,0,-999.0,-0.010653,0.623534,-999.0,0,1.0061,0.006653,-0.003298,-999,0.278446,-999.0,-0.027952,-0.020147,-999.0,0,0.365538,-999,-999.0,0.064865,20,2,2,58,-0.005367,-2,0,0.836726,3,641,0,1,7,-999,-999,1,-999,0,22,20,1.031612,3,-999.0,-0.117146,20,0.540106,232,2,0.017599,0.619854,0.081167,2,-0.046657,0.584172,1,0,-999.0,0,-999,-999.0,0.004081,14,1,-999.0,-0.016283,337,48,0,0.001047,0.059069,-999.0,0,0.668215,1,0,0.318024,-999,21,0.270157,0.989861,6,2,7,-999,0.995579,1,0.016276,3,-28.420453,-999,0,0.986539,0.885065,13,0.000943,0.544066,-0.009162,0.71391,-999.0,-999.0,2,0.006569,1.451944,0.006648,0.00869,1,0,0.963831,0.319944,-999,63,-999,0,0.360151,-999.0,-0.008561,4,1,0.418542,0,53,-999,-999,-999.0,-999.0,0.658784,0,-999,12,0
ID_100859,2024-10-28,0,1,30,4,31,42,0.138755,0.292823,0.253564,-999,-999,1,0.304086,3,0.598778,-999,1,0.007509,1,3,4,-2,0.00526,710,-999.0,52,0,0.998171,0.017587,-999,1.053572,2,2,-999,20,0.02065,-999,8,-999.0,19,3,0,-1,-999.0,190,-999.0,0.624151,10,0.974896,-999.0,0.014407,11,-999,-0.207304,0.757004,-999,0.077377,-999.0,0.379604,-999.0,0.809958,0.604011,1.001182,-999.0,-999.0,0.990708,-999,-0.006494,0.003898,-999,0.667756,-999,0.338464,0.991487,0,-0.011406,0.020513,0.140319,-999,-999.0,0.97235,0.003022,0,-999,116,-999,0,1.003646,-999.0,0.337944,0.451544,-999,-999.0,-0.0202,1.004736,0.001157,0,0.23841,-999.0,-0.014961,3,0.878748,-999.0,0.026671,-999.0,0.991563,0,0.968073,-999,-999.0,0.002387,6,0,9,-999,0.989791,43,0,1.612141,0,201,0,4,3,-999,88,2,-999,0,51,2,1.027716,-999,-0.005244,-0.076159,-1,0.655144,-999,1,0.651065,0.662911,0.301813,2,-999.0,0.776119,2,0,-999.0,0,-999,0.985796,0.250064,25,2,0.009461,0.369998,-999,53,4,-0.006159,0.639991,-999.0,0,-0.005981,1,0,0.60959,-999,9,0.443563,0.847363,3,8,9,-999,0.744726,-999,0.972497,4,-28.594875,-999,1,-0.032223,0.34812,1,-999.0,0.836361,0.042423,0.617172,-999.0,0.749834,28,-999.0,1.21413,0.275586,0.431636,0,1,0.231206,-0.026241,-999,52,198,0,0.229761,0.012679,0.204032,1,0,0.002852,0,33,51,-999,-999.0,-999.0,-0.01452,0,-999,383,0
ID_100860,2024-10-22,1,1,33,11,16,19,0.108583,0.120106,0.07047,-999,-1,-999,0.268641,0,0.280968,0,0,0.12067,5,2,5,2,0.994277,685,-999.0,13,-999,0.388836,0.714768,-999,0.089479,2,3,378,-999,1.003375,173,5,-999.0,2,3,0,0,-999.0,116,2.799232,0.023691,-999,0.353517,0.44245,0.505219,7,-999,0.386929,0.017982,-999,0.058518,0.332706,1.129311,-999.0,0.747612,-999.0,0.070739,-999.0,0.442069,0.005483,-999,0.498966,0.272695,-999,0.665425,-999,0.335873,0.246089,3,1.018618,0.202668,-0.01445,687,-999.0,0.065168,-0.001537,1,-999,-999,-999,9,0.99971,-999.0,1.001553,0.340408,-999,-999.0,-0.251196,0.018308,-999.0,0,0.899012,-0.011601,0.061993,113,1.87384,-0.013179,0.077058,0.254314,-999.0,0,1.004099,-999,-999.0,-999.0,22,1,8,141,-0.006813,222,5,-0.118119,0,24,0,-1,0,-999,355,0,-999,2,22,6,1.008405,-999,-0.002668,-0.759879,-999,0.022329,147,3,-0.008315,0.322776,0.0038,3,0.990925,1.004791,3,0,-999.0,0,-999,-999.0,0.224248,-2,6,-0.000108,0.278224,246,52,0,0.137102,-999.0,-999.0,0,0.994916,0,0,-999.0,10,16,0.216554,1.010575,4,2,0,-999,1.006521,-999,-0.017687,0,0.614663,-999,2,0.174585,0.568349,4,0.009365,0.398615,0.113001,-999.0,-999.0,0.500597,7,-999.0,1.02016,0.246458,0.758252,7,0,0.449862,1.004532,21,53,-999,1,0.470028,-999.0,0.526853,101,0,-0.002981,0,53,26,-999,-999.0,-0.006682,0.000436,0,-999,-999,2
